usage_date,service,region,usage_type,unblended_cost,usage_quantity
2024-12-06,AmazonEBS,us-east-1,GB-Month,71.3698,66.33
2024-12-06,AmazonEBS,us-west-2,GB-Month,48.2365,47.0
2024-12-06,AmazonEBS,eu-west-1,GB-Month,36.9577,33.09
2024-12-06,AmazonEBS,ap-south-1,GB-Month,23.6881,24.51
2024-12-06,AmazonDynamoDB,us-east-1,RCU/WCU,54.3477,64.98
2024-12-06,AmazonDynamoDB,us-west-2,RCU/WCU,30.3264,35.61
2024-12-06,AmazonDynamoDB,eu-west-1,RCU/WCU,28.468,24.33
2024-12-06,AmazonDynamoDB,ap-south-1,RCU/WCU,15.8207,13.99
2024-12-07,AmazonEC2,us-east-1,InstanceHours,351.0143,344.25
2024-12-07,AmazonEC2,us-west-2,InstanceHours,216.8026,199.13
2024-12-07,AmazonEC2,eu-west-1,InstanceHours,196.2423,173.22
2024-12-07,AmazonEC2,ap-south-1,InstanceHours,114.4052,100.48
2024-12-07,AmazonS3,us-east-1,GB-Month,85.334,84.96
2024-12-07,AmazonS3,us-west-2,GB-Month,50.4907,43.32
2024-12-07,AmazonS3,eu-west-1,GB-Month,38.4307,37.7
2024-12-07,AmazonS3,ap-south-1,GB-Month,23.7899,24.25
2024-12-07,AmazonRDS,us-east-1,InstanceHours,257.5163,307.3
2024-12-07,AmazonRDS,us-west-2,InstanceHours,134.9361,145.36
2024-12-07,AmazonRDS,eu-west-1,InstanceHours,135.3084,156.74
2024-12-07,AmazonRDS,ap-south-1,InstanceHours,64.0582,55.98
2024-12-07,AWSLambda,us-east-1,Requests(M),34.5725,35.02
2024-12-07,AWSLambda,us-west-2,Requests(M),19.2946,21.2
2024-12-07,AWSLambda,eu-west-1,Requests(M),14.9528,15.63
2024-12-07,AWSLambda,ap-south-1,Requests(M),9.7902,9.45
2024-12-07,AmazonCloudFront,us-east-1,GB-Transfer,52.0312,46.88
2024-12-07,AmazonCloudFront,us-west-2,GB-Transfer,31.8792,27.05
2024-12-07,AmazonCloudFront,eu-west-1,GB-Transfer,26.9464,22.92
2024-12-07,AmazonCloudFront,ap-south-1,GB-Transfer,17.6644,19.06
2024-12-07,AmazonEBS,us-east-1,GB-Month,66.0088,73.59
2024-12-07,AmazonEBS,us-west-2,GB-Month,42.4594,38.27
2024-12-07,AmazonEBS,eu-west-1,GB-Month,36.9155,38.0
2024-12-07,AmazonEBS,ap-south-1,GB-Month,20.9336,18.24
2024-12-07,AmazonDynamoDB,us-east-1,RCU/WCU,47.7379,40.32
2024-12-07,AmazonDynamoDB,us-west-2,RCU/WCU,27.7047,29.74
2024-12-07,AmazonDynamoDB,eu-west-1,RCU/WCU,24.1572,29.14
2024-12-07,AmazonDynamoDB,ap-south-1,RCU/WCU,12.5082,11.02
2024-12-08,AmazonEC2,us-east-1,InstanceHours,433.7596,379.84
2024-12-08,AmazonEC2,us-west-2,InstanceHours,198.7428,167.05
2024-12-08,AmazonEC2,eu-west-1,InstanceHours,183.9058,167.24
2024-12-08,AmazonEC2,ap-south-1,InstanceHours,115.8586,112.91
2024-12-08,AmazonS3,us-east-1,GB-Month,70.9887,70.92
2024-12-08,AmazonS3,us-west-2,GB-Month,47.999,51.31
2024-12-08,AmazonS3,eu-west-1,GB-Month,42.5987,37.02
2024-12-08,AmazonS3,ap-south-1,GB-Month,28.1991,27.72
2024-12-08,AmazonRDS,us-east-1,InstanceHours,252.1412,246.5
2024-12-08,AmazonRDS,us-west-2,InstanceHours,139.5013,158.03
2024-12-08,AmazonRDS,eu-west-1,InstanceHours,106.0677,93.22
2024-12-08,AmazonRDS,ap-south-1,InstanceHours,79.7551,81.27
2024-12-08,AWSLambda,us-east-1,Requests(M),31.1817,32.53
2024-12-08,AWSLambda,us-west-2,Requests(M),19.875,16.66
2024-12-08,AWSLambda,eu-west-1,Requests(M),15.6525,17.18
2024-12-08,AWSLambda,ap-south-1,Requests(M),10.0337,10.77
2024-12-08,AmazonCloudFront,us-east-1,GB-Transfer,61.1171,55.57
2024-12-08,AmazonCloudFront,us-west-2,GB-Transfer,35.2943,35.16
2024-12-08,AmazonCloudFront,eu-west-1,GB-Transfer,27.1996,32.02
2024-12-08,AmazonCloudFront,ap-south-1,GB-Transfer,18.4417,17.98
2024-12-08,AmazonEBS,us-east-1,GB-Month,79.7608,68.04
2024-12-08,AmazonEBS,us-west-2,GB-Month,44.9969,46.32
2024-12-08,AmazonEBS,eu-west-1,GB-Month,33.6217,34.12
2024-12-08,AmazonEBS,ap-south-1,GB-Month,22.229,23.01
2024-12-08,AmazonDynamoDB,us-east-1,RCU/WCU,49.9541,57.04
2024-12-08,AmazonDynamoDB,us-west-2,RCU/WCU,27.2399,26.73
2024-12-08,AmazonDynamoDB,eu-west-1,RCU/WCU,26.5866,32.4
2024-12-08,AmazonDynamoDB,ap-south-1,RCU/WCU,15.2211,17.21
2024-12-09,AmazonEC2,us-east-1,InstanceHours,450.4501,428.6
2024-12-09,AmazonEC2,us-west-2,InstanceHours,265.7871,258.93
2024-12-09,AmazonEC2,eu-west-1,InstanceHours,246.3653,270.97
2024-12-09,AmazonEC2,ap-south-1,InstanceHours,161.202,179.55
2024-12-09,AmazonS3,us-east-1,GB-Month,88.7692,101.93
2024-12-09,AmazonS3,us-west-2,GB-Month,60.9402,53.03
2024-12-09,AmazonS3,eu-west-1,GB-Month,52.2255,54.25
2024-12-09,AmazonS3,ap-south-1,GB-Month,32.3314,35.73
2024-12-09,AmazonRDS,us-east-1,InstanceHours,301.9943,273.65
2024-12-09,AmazonRDS,us-west-2,InstanceHours,163.6773,178.14
2024-12-09,AmazonRDS,eu-west-1,InstanceHours,127.0822,150.5
2024-12-09,AmazonRDS,ap-south-1,InstanceHours,82.9688,76.18
2024-12-09,AWSLambda,us-east-1,Requests(M),40.5402,33.83
2024-12-09,AWSLambda,us-west-2,Requests(M),21.8483,26.3
2024-12-09,AWSLambda,eu-west-1,Requests(M),21.2246,19.03
2024-12-09,AWSLambda,ap-south-1,Requests(M),11.3299,10.26
2024-12-09,AmazonCloudFront,us-east-1,GB-Transfer,62.1167,59.84
2024-12-09,AmazonCloudFront,us-west-2,GB-Transfer,32.7937,27.57
2024-12-09,AmazonCloudFront,eu-west-1,GB-Transfer,34.154,37.63
2024-12-09,AmazonCloudFront,ap-south-1,GB-Transfer,19.2644,16.11
2024-12-09,AmazonEBS,us-east-1,GB-Month,78.935,75.51
2024-12-09,AmazonEBS,us-west-2,GB-Month,56.9312,62.63
2024-12-09,AmazonEBS,eu-west-1,GB-Month,38.9961,46.12
2024-12-09,AmazonEBS,ap-south-1,GB-Month,23.8662,25.41
2024-12-09,AmazonDynamoDB,us-east-1,RCU/WCU,56.9905,67.76
2024-12-09,AmazonDynamoDB,us-west-2,RCU/WCU,36.3379,31.85
2024-12-09,AmazonDynamoDB,eu-west-1,RCU/WCU,28.2746,26.47
2024-12-09,AmazonDynamoDB,ap-south-1,RCU/WCU,16.4852,18.95
2024-12-10,AmazonEC2,us-east-1,InstanceHours,536.7741,661.62
2024-12-10,AmazonEC2,us-west-2,InstanceHours,266.3145,330.43
2024-12-10,AmazonEC2,eu-west-1,InstanceHours,222.015,228.45
2024-12-10,AmazonEC2,ap-south-1,InstanceHours,131.1752,131.84
2024-12-10,AmazonS3,us-east-1,GB-Month,101.2787,97.53
2024-12-10,AmazonS3,us-west-2,GB-Month,54.8785,59.79
2024-12-10,AmazonS3,eu-west-1,GB-Month,44.8042,47.13
2024-12-10,AmazonS3,ap-south-1,GB-Month,28.6326,27.24
2024-12-10,AmazonRDS,us-east-1,InstanceHours,248.6529,265.22
2024-12-10,AmazonRDS,us-west-2,InstanceHours,173.7034,166.13
2024-12-10,AmazonRDS,eu-west-1,InstanceHours,146.3216,143.26
2024-12-10,AmazonRDS,ap-south-1,InstanceHours,88.9717,94.16
2024-12-10,AWSLambda,us-east-1,Requests(M),40.8254,50.05
2024-12-10,AWSLambda,us-west-2,Requests(M),22.3191,18.67
2024-12-10,AWSLambda,eu-west-1,Requests(M),20.9861,25.74
2024-12-10,AWSLambda,ap-south-1,Requests(M),12.4855,11.98
2024-12-10,AmazonCloudFront,us-east-1,GB-Transfer,60.3102,66.19
2024-12-10,AmazonCloudFront,us-west-2,GB-Transfer,39.1221,33.84
2024-12-10,AmazonCloudFront,eu-west-1,GB-Transfer,26.9513,32.51
2024-12-10,AmazonCloudFront,ap-south-1,GB-Transfer,21.6114,19.91
2024-12-10,AmazonEBS,us-east-1,GB-Month,87.3558,87.0
2024-12-10,AmazonEBS,us-west-2,GB-Month,55.0327,56.53
2024-12-10,AmazonEBS,eu-west-1,GB-Month,36.2099,30.78
2024-12-10,AmazonEBS,ap-south-1,GB-Month,25.5043,24.63
2024-12-10,AmazonDynamoDB,us-east-1,RCU/WCU,52.3233,46.62
2024-12-10,AmazonDynamoDB,us-west-2,RCU/WCU,27.7996,32.15
2024-12-10,AmazonDynamoDB,eu-west-1,RCU/WCU,29.4636,31.81
2024-12-10,AmazonDynamoDB,ap-south-1,RCU/WCU,14.8172,13.27
2024-12-11,AmazonEC2,us-east-1,InstanceHours,471.0744,569.38
2024-12-11,AmazonEC2,us-west-2,InstanceHours,263.4754,327.28
2024-12-11,AmazonEC2,eu-west-1,InstanceHours,232.2359,246.87
2024-12-11,AmazonEC2,ap-south-1,InstanceHours,147.1392,164.76
2024-12-11,AmazonS3,us-east-1,GB-Month,99.5516,83.19
2024-12-11,AmazonS3,us-west-2,GB-Month,70.1686,58.8
2024-12-11,AmazonS3,eu-west-1,GB-Month,45.6628,45.83
2024-12-11,AmazonS3,ap-south-1,GB-Month,34.2333,31.9
2024-12-11,AmazonRDS,us-east-1,InstanceHours,276.6403,333.26
2024-12-11,AmazonRDS,us-west-2,InstanceHours,160.6257,193.68
2024-12-11,AmazonRDS,eu-west-1,InstanceHours,140.9269,126.52
2024-12-11,AmazonRDS,ap-south-1,InstanceHours,75.4521,75.89
2024-12-11,AWSLambda,us-east-1,Requests(M),36.285,35.57
2024-12-11,AWSLambda,us-west-2,Requests(M),22.4492,24.71
2024-12-11,AWSLambda,eu-west-1,Requests(M),19.4786,23.06
2024-12-11,AWSLambda,ap-south-1,Requests(M),11.5033,13.0
2024-12-11,AmazonCloudFront,us-east-1,GB-Transfer,68.0259,61.36
2024-12-11,AmazonCloudFront,us-west-2,GB-Transfer,39.1495,33.77
2024-12-11,AmazonCloudFront,eu-west-1,GB-Transfer,35.6389,32.09
2024-12-11,AmazonCloudFront,ap-south-1,GB-Transfer,20.6826,20.4
2024-12-11,AmazonEBS,us-east-1,GB-Month,84.4986,91.27
2024-12-11,AmazonEBS,us-west-2,GB-Month,54.1707,52.88
2024-12-11,AmazonEBS,eu-west-1,GB-Month,45.1418,37.85
2024-12-11,AmazonEBS,ap-south-1,GB-Month,24.7902,25.7
2024-12-11,AmazonDynamoDB,us-east-1,RCU/WCU,52.9959,47.71
2024-12-11,AmazonDynamoDB,us-west-2,RCU/WCU,33.2939,35.1
2024-12-11,AmazonDynamoDB,eu-west-1,RCU/WCU,27.0024,25.86
2024-12-11,AmazonDynamoDB,ap-south-1,RCU/WCU,15.8496,18.7
2024-12-12,AmazonEC2,us-east-1,InstanceHours,464.6526,498.62
2024-12-12,AmazonEC2,us-west-2,InstanceHours,283.2154,296.16
2024-12-12,AmazonEC2,eu-west-1,InstanceHours,240.3558,224.91
2024-12-12,AmazonEC2,ap-south-1,InstanceHours,153.6521,160.78
2024-12-12,AmazonS3,us-east-1,GB-Month,100.3281,113.29
2024-12-12,AmazonS3,us-west-2,GB-Month,58.8267,60.83
2024-12-12,AmazonS3,eu-west-1,GB-Month,52.9258,47.87
2024-12-12,AmazonS3,ap-south-1,GB-Month,27.6039,30.1
2024-12-12,AmazonRDS,us-east-1,InstanceHours,240.709,201.37
2024-12-12,AmazonRDS,us-west-2,InstanceHours,149.3142,151.14
2024-12-12,AmazonRDS,eu-west-1,InstanceHours,147.195,147.72
2024-12-12,AmazonRDS,ap-south-1,InstanceHours,82.9673,79.8
2024-12-12,AWSLambda,us-east-1,Requests(M),37.4456,31.8
2024-12-12,AWSLambda,us-west-2,Requests(M),21.4306,20.69
2024-12-12,AWSLambda,eu-west-1,Requests(M),20.9117,17.96
2024-12-12,AWSLambda,ap-south-1,Requests(M),10.0814,11.08
2024-12-12,AmazonCloudFront,us-east-1,GB-Transfer,68.4715,78.8
2024-12-12,AmazonCloudFront,us-west-2,GB-Transfer,39.2606,36.09
2024-12-12,AmazonCloudFront,eu-west-1,GB-Transfer,36.7755,39.1
2024-12-12,AmazonCloudFront,ap-south-1,GB-Transfer,21.178,22.88
2024-12-12,AmazonEBS,us-east-1,GB-Month,74.9031,77.39
2024-12-12,AmazonEBS,us-west-2,GB-Month,51.7104,59.08
2024-12-12,AmazonEBS,eu-west-1,GB-Month,42.3619,49.48
2024-12-12,AmazonEBS,ap-south-1,GB-Month,24.3952,23.57
2024-12-12,AmazonDynamoDB,us-east-1,RCU/WCU,57.0936,51.27
2024-12-12,AmazonDynamoDB,us-west-2,RCU/WCU,31.0958,36.8
2024-12-12,AmazonDynamoDB,eu-west-1,RCU/WCU,27.4747,23.83
2024-12-12,AmazonDynamoDB,ap-south-1,RCU/WCU,16.3814,13.85
2024-12-13,AmazonEC2,us-east-1,InstanceHours,430.309,491.59
2024-12-13,AmazonEC2,us-west-2,InstanceHours,268.0976,268.04
2024-12-13,AmazonEC2,eu-west-1,InstanceHours,220.4301,207.19
2024-12-13,AmazonEC2,ap-south-1,InstanceHours,141.5995,152.35
2024-12-13,AmazonS3,us-east-1,GB-Month,108.0639,109.51
2024-12-13,AmazonS3,us-west-2,GB-Month,52.9968,47.12
2024-12-13,AmazonS3,eu-west-1,GB-Month,50.6923,61.39
2024-12-13,AmazonS3,ap-south-1,GB-Month,28.2607,32.2
2024-12-13,AmazonRDS,us-east-1,InstanceHours,304.3273,337.74
2024-12-13,AmazonRDS,us-west-2,InstanceHours,175.5642,188.6
2024-12-13,AmazonRDS,eu-west-1,InstanceHours,125.146,111.29
2024-12-13,AmazonRDS,ap-south-1,InstanceHours,86.2983,77.78
2024-12-13,AWSLambda,us-east-1,Requests(M),37.7899,34.05
2024-12-13,AWSLambda,us-west-2,Requests(M),20.7713,22.22
2024-12-13,AWSLambda,eu-west-1,Requests(M),18.3355,17.57
2024-12-13,AWSLambda,ap-south-1,Requests(M),11.5763,13.44
2024-12-13,AmazonCloudFront,us-east-1,GB-Transfer,63.0054,69.04
2024-12-13,AmazonCloudFront,us-west-2,GB-Transfer,42.5258,37.42
2024-12-13,AmazonCloudFront,eu-west-1,GB-Transfer,32.3686,34.14
2024-12-13,AmazonCloudFront,ap-south-1,GB-Transfer,18.755,20.52
2024-12-13,AmazonEBS,us-east-1,GB-Month,83.0463,100.59
2024-12-13,AmazonEBS,us-west-2,GB-Month,50.3263,46.35
2024-12-13,AmazonEBS,eu-west-1,GB-Month,43.9261,47.48
2024-12-13,AmazonEBS,ap-south-1,GB-Month,24.6497,23.94
2024-12-13,AmazonDynamoDB,us-east-1,RCU/WCU,37.3983,38.07
2024-12-13,AmazonDynamoDB,us-west-2,RCU/WCU,33.4424,37.91
2024-12-13,AmazonDynamoDB,eu-west-1,RCU/WCU,26.5914,22.47
2024-12-13,AmazonDynamoDB,ap-south-1,RCU/WCU,18.4263,20.38
2024-12-14,AmazonEC2,us-east-1,InstanceHours,401.5821,376.94
2024-12-14,AmazonEC2,us-west-2,InstanceHours,236.576,205.99
2024-12-14,AmazonEC2,eu-west-1,InstanceHours,187.4412,180.22
2024-12-14,AmazonEC2,ap-south-1,InstanceHours,126.7456,146.95
2024-12-14,AmazonS3,us-east-1,GB-Month,73.0615,66.57
2024-12-14,AmazonS3,us-west-2,GB-Month,50.8473,50.28
2024-12-14,AmazonS3,eu-west-1,GB-Month,36.4727,30.41
2024-12-14,AmazonS3,ap-south-1,GB-Month,23.813,28.74
2024-12-14,AmazonRDS,us-east-1,InstanceHours,256.7441,289.91
2024-12-14,AmazonRDS,us-west-2,InstanceHours,148.4112,124.84
2024-12-14,AmazonRDS,eu-west-1,InstanceHours,122.1823,109.84
2024-12-14,AmazonRDS,ap-south-1,InstanceHours,66.7392,70.5
2024-12-14,AWSLambda,us-east-1,Requests(M),32.2939,37.54
2024-12-14,AWSLambda,us-west-2,Requests(M),20.0408,20.32
2024-12-14,AWSLambda,eu-west-1,Requests(M),17.425,17.72
2024-12-14,AWSLambda,ap-south-1,Requests(M),10.1199,9.75
2024-12-14,AmazonCloudFront,us-east-1,GB-Transfer,59.2481,49.61
2024-12-14,AmazonCloudFront,us-west-2,GB-Transfer,29.8544,36.42
2024-12-14,AmazonCloudFront,eu-west-1,GB-Transfer,28.1449,31.24
2024-12-14,AmazonCloudFront,ap-south-1,GB-Transfer,17.9798,15.21
2024-12-14,AmazonEBS,us-east-1,GB-Month,57.9685,66.43
2024-12-14,AmazonEBS,us-west-2,GB-Month,41.009,45.68
2024-12-14,AmazonEBS,eu-west-1,GB-Month,35.8144,30.73
2024-12-14,AmazonEBS,ap-south-1,GB-Month,22.7152,25.44
2024-12-14,AmazonDynamoDB,us-east-1,RCU/WCU,46.7486,43.37
2024-12-14,AmazonDynamoDB,us-west-2,RCU/WCU,27.799,30.11
2024-12-14,AmazonDynamoDB,eu-west-1,RCU/WCU,23.7095,29.41
2024-12-14,AmazonDynamoDB,ap-south-1,RCU/WCU,14.3365,12.72
2024-12-15,AmazonEC2,us-east-1,InstanceHours,364.023,408.77
2024-12-15,AmazonEC2,us-west-2,InstanceHours,224.9006,227.76
2024-12-15,AmazonEC2,eu-west-1,InstanceHours,168.2904,193.68
2024-12-15,AmazonEC2,ap-south-1,InstanceHours,111.1285,100.58
2024-12-15,AmazonS3,us-east-1,GB-Month,76.5888,86.34
2024-12-15,AmazonS3,us-west-2,GB-Month,46.7702,54.72
2024-12-15,AmazonS3,eu-west-1,GB-Month,48.9154,45.2
2024-12-15,AmazonS3,ap-south-1,GB-Month,27.126,25.3
2024-12-15,AmazonRDS,us-east-1,InstanceHours,221.6415,206.64
2024-12-15,AmazonRDS,us-west-2,InstanceHours,130.4001,138.76
2024-12-15,AmazonRDS,eu-west-1,InstanceHours,115.1725,126.73
2024-12-15,AmazonRDS,ap-south-1,InstanceHours,65.0325,77.85
2024-12-15,AWSLambda,us-east-1,Requests(M),33.1238,37.31
2024-12-15,AWSLambda,us-west-2,Requests(M),19.8471,24.03
2024-12-15,AWSLambda,eu-west-1,Requests(M),15.1395,15.81
2024-12-15,AWSLambda,ap-south-1,Requests(M),10.2619,12.43
2024-12-15,AmazonCloudFront,us-east-1,GB-Transfer,58.6442,52.28
2024-12-15,AmazonCloudFront,us-west-2,GB-Transfer,31.6414,35.84
2024-12-15,AmazonCloudFront,eu-west-1,GB-Transfer,25.8877,31.2
2024-12-15,AmazonCloudFront,ap-south-1,GB-Transfer,16.1636,13.5
2024-12-15,AmazonEBS,us-east-1,GB-Month,72.5769,65.61
2024-12-15,AmazonEBS,us-west-2,GB-Month,48.5437,42.73
2024-12-15,AmazonEBS,eu-west-1,GB-Month,36.2191,38.11
2024-12-15,AmazonEBS,ap-south-1,GB-Month,19.0565,15.97
2024-12-15,AmazonDynamoDB,us-east-1,RCU/WCU,47.5168,53.96
2024-12-15,AmazonDynamoDB,us-west-2,RCU/WCU,28.0541,24.49
2024-12-15,AmazonDynamoDB,eu-west-1,RCU/WCU,23.2711,20.83
2024-12-15,AmazonDynamoDB,ap-south-1,RCU/WCU,12.5324,12.88
2024-12-16,AmazonEC2,us-east-1,InstanceHours,469.476,483.93
2024-12-16,AmazonEC2,us-west-2,InstanceHours,274.2203,263.26
2024-12-16,AmazonEC2,eu-west-1,InstanceHours,208.5836,258.64
2024-12-16,AmazonEC2,ap-south-1,InstanceHours,156.1579,150.63
2024-12-16,AmazonS3,us-east-1,GB-Month,88.6886,101.16
2024-12-16,AmazonS3,us-west-2,GB-Month,60.9681,57.45
2024-12-16,AmazonS3,eu-west-1,GB-Month,48.4996,56.41
2024-12-16,AmazonS3,ap-south-1,GB-Month,28.6401,27.75
2024-12-16,AmazonRDS,us-east-1,InstanceHours,311.7842,345.62
2024-12-16,AmazonRDS,us-west-2,InstanceHours,182.4981,218.38
2024-12-16,AmazonRDS,eu-west-1,InstanceHours,140.1535,118.94
2024-12-16,AmazonRDS,ap-south-1,InstanceHours,79.7263,89.87
2024-12-16,AWSLambda,us-east-1,Requests(M),36.7967,35.31
2024-12-16,AWSLambda,us-west-2,Requests(M),22.3951,20.89
2024-12-16,AWSLambda,eu-west-1,Requests(M),20.5013,20.61
2024-12-16,AWSLambda,ap-south-1,Requests(M),11.7837,13.8
2024-12-16,AmazonCloudFront,us-east-1,GB-Transfer,70.4776,67.43
2024-12-16,AmazonCloudFront,us-west-2,GB-Transfer,35.2901,34.86
2024-12-16,AmazonCloudFront,eu-west-1,GB-Transfer,35.4777,30.78
2024-12-16,AmazonCloudFront,ap-south-1,GB-Transfer,21.8395,21.11
2024-12-16,AmazonEBS,us-east-1,GB-Month,77.0552,71.93
2024-12-16,AmazonEBS,us-west-2,GB-Month,52.173,44.94
2024-12-16,AmazonEBS,eu-west-1,GB-Month,45.1783,41.45
2024-12-16,AmazonEBS,ap-south-1,GB-Month,23.4679,28.49
2024-12-16,AmazonDynamoDB,us-east-1,RCU/WCU,50.0109,42.13
2024-12-16,AmazonDynamoDB,us-west-2,RCU/WCU,33.2937,29.61
2024-12-16,AmazonDynamoDB,eu-west-1,RCU/WCU,23.5027,28.87
2024-12-16,AmazonDynamoDB,ap-south-1,RCU/WCU,17.7194,17.43
2024-12-17,AmazonEC2,us-east-1,InstanceHours,427.2419,381.2
2024-12-17,AmazonEC2,us-west-2,InstanceHours,269.5253,231.15
2024-12-17,AmazonEC2,eu-west-1,InstanceHours,241.5034,272.39
2024-12-17,AmazonEC2,ap-south-1,InstanceHours,143.3581,158.33
2024-12-17,AmazonS3,us-east-1,GB-Month,103.2553,87.57
2024-12-17,AmazonS3,us-west-2,GB-Month,55.4586,51.03
2024-12-17,AmazonS3,eu-west-1,GB-Month,50.2745,52.64
2024-12-17,AmazonS3,ap-south-1,GB-Month,31.4507,32.41
2024-12-17,AmazonRDS,us-east-1,InstanceHours,270.5348,265.0
2024-12-17,AmazonRDS,us-west-2,InstanceHours,194.5466,190.16
2024-12-17,AmazonRDS,eu-west-1,InstanceHours,139.5124,141.16
2024-12-17,AmazonRDS,ap-south-1,InstanceHours,72.8988,76.3
2024-12-17,AWSLambda,us-east-1,Requests(M),37.5455,36.05
2024-12-17,AWSLambda,us-west-2,Requests(M),25.2717,21.82
2024-12-17,AWSLambda,eu-west-1,Requests(M),17.7171,15.22
2024-12-17,AWSLambda,ap-south-1,Requests(M),10.5653,9.97
2024-12-17,AmazonCloudFront,us-east-1,GB-Transfer,67.4503,61.65
2024-12-17,AmazonCloudFront,us-west-2,GB-Transfer,35.9922,31.47
2024-12-17,AmazonCloudFront,eu-west-1,GB-Transfer,29.8991,31.69
2024-12-17,AmazonCloudFront,ap-south-1,GB-Transfer,18.3889,15.77
2024-12-17,AmazonEBS,us-east-1,GB-Month,92.143,92.51
2024-12-17,AmazonEBS,us-west-2,GB-Month,51.0164,62.86
2024-12-17,AmazonEBS,eu-west-1,GB-Month,41.0823,37.78
2024-12-17,AmazonEBS,ap-south-1,GB-Month,23.0959,26.06
2024-12-17,AmazonDynamoDB,us-east-1,RCU/WCU,58.1854,60.31
2024-12-17,AmazonDynamoDB,us-west-2,RCU/WCU,34.2795,31.2
2024-12-17,AmazonDynamoDB,eu-west-1,RCU/WCU,30.8999,27.95
2024-12-17,AmazonDynamoDB,ap-south-1,RCU/WCU,15.1716,12.68
2024-12-18,AmazonEC2,us-east-1,InstanceHours,420.7114,485.67
2024-12-18,AmazonEC2,us-west-2,InstanceHours,236.006,267.69
2024-12-18,AmazonEC2,eu-west-1,InstanceHours,238.531,249.03
2024-12-18,AmazonEC2,ap-south-1,InstanceHours,140.0197,160.58
2024-12-18,AmazonS3,us-east-1,GB-Month,95.1848,103.88
2024-12-18,AmazonS3,us-west-2,GB-Month,50.4973,56.52
2024-12-18,AmazonS3,eu-west-1,GB-Month,54.6755,60.32
2024-12-18,AmazonS3,ap-south-1,GB-Month,29.8808,28.7
2024-12-18,AmazonRDS,us-east-1,InstanceHours,310.4752,317.35
2024-12-18,AmazonRDS,us-west-2,InstanceHours,187.7392,200.01
2024-12-18,AmazonRDS,eu-west-1,InstanceHours,147.32,158.66
2024-12-18,AmazonRDS,ap-south-1,InstanceHours,89.4029,106.28
2024-12-18,AWSLambda,us-east-1,Requests(M),36.3268,38.86
2024-12-18,AWSLambda,us-west-2,Requests(M),23.0922,20.97
2024-12-18,AWSLambda,eu-west-1,Requests(M),20.6023,18.76
2024-12-18,AWSLambda,ap-south-1,Requests(M),10.7293,11.94
2024-12-18,AmazonCloudFront,us-east-1,GB-Transfer,70.2236,73.23
2024-12-18,AmazonCloudFront,us-west-2,GB-Transfer,41.9127,47.4
2024-12-18,AmazonCloudFront,eu-west-1,GB-Transfer,34.8529,33.01
2024-12-18,AmazonCloudFront,ap-south-1,GB-Transfer,19.6852,22.65
2024-12-18,AmazonEBS,us-east-1,GB-Month,77.0752,74.35
2024-12-18,AmazonEBS,us-west-2,GB-Month,56.0917,51.29
2024-12-18,AmazonEBS,eu-west-1,GB-Month,45.3255,41.63
2024-12-18,AmazonEBS,ap-south-1,GB-Month,24.6521,23.57
2024-12-18,AmazonDynamoDB,us-east-1,RCU/WCU,55.5704,47.32
2024-12-18,AmazonDynamoDB,us-west-2,RCU/WCU,32.0324,37.47
2024-12-18,AmazonDynamoDB,eu-west-1,RCU/WCU,23.5339,21.36
2024-12-18,AmazonDynamoDB,ap-south-1,RCU/WCU,16.2413,14.92
2024-12-19,AmazonEC2,us-east-1,InstanceHours,476.2719,484.61
2024-12-19,AmazonEC2,us-west-2,InstanceHours,262.7853,282.17
2024-12-19,AmazonEC2,eu-west-1,InstanceHours,223.3268,209.74
2024-12-19,AmazonEC2,ap-south-1,InstanceHours,133.9018,131.25
2024-12-19,AmazonS3,us-east-1,GB-Month,99.0695,91.33
2024-12-19,AmazonS3,us-west-2,GB-Month,57.8395,70.25
2024-12-19,AmazonS3,eu-west-1,GB-Month,45.7998,39.43
2024-12-19,AmazonS3,ap-south-1,GB-Month,29.713,25.55
2024-12-19,AmazonRDS,us-east-1,InstanceHours,293.6208,261.09
2024-12-19,AmazonRDS,us-west-2,InstanceHours,172.8924,152.81
2024-12-19,AmazonRDS,eu-west-1,InstanceHours,121.6138,137.09
2024-12-19,AmazonRDS,ap-south-1,InstanceHours,89.3517,95.99
2024-12-19,AWSLambda,us-east-1,Requests(M),34.7792,38.5
2024-12-19,AWSLambda,us-west-2,Requests(M),23.6839,23.99
2024-12-19,AWSLambda,eu-west-1,Requests(M),19.8045,16.94
2024-12-19,AWSLambda,ap-south-1,Requests(M),10.1269,9.21
2024-12-19,AmazonCloudFront,us-east-1,GB-Transfer,70.0333,70.37
2024-12-19,AmazonCloudFront,us-west-2,GB-Transfer,44.8331,51.26
2024-12-19,AmazonCloudFront,eu-west-1,GB-Transfer,31.9771,38.23
2024-12-19,AmazonCloudFront,ap-south-1,GB-Transfer,20.3008,18.46
2024-12-19,AmazonEBS,us-east-1,GB-Month,78.8665,97.21
2024-12-19,AmazonEBS,us-west-2,GB-Month,44.669,52.26
2024-12-19,AmazonEBS,eu-west-1,GB-Month,44.1053,46.46
2024-12-19,AmazonEBS,ap-south-1,GB-Month,25.426,22.11
2024-12-19,AmazonDynamoDB,us-east-1,RCU/WCU,51.6362,60.02
2024-12-19,AmazonDynamoDB,us-west-2,RCU/WCU,29.8791,28.5
